Time,Open,High,Low,Close,Vol,Percent,Id,Timestamp,Vol20,Vol21
1559141700,35315,35434.38,35300,35300,1.6331310199999998,-0.01,1331,2019-05-29 14:55:00,1.6331310199999998,1.7177882109999945
1559142000,35300.12,35433.98984,35300.12,35400,1.2698592800000001,0.28,1332,2019-05-29 15:00:00,1.2698592800000001,1.4649846179999944
1559142300,35399.97,35450,35300.13,35448.98993,1.8211704299999998,0.14,1333,2019-05-29 15:05:00,1.8211704299999998,1.5043986639999942
1559142600,35448.98993,35450,35260,35399.99,3.087637099999999,-0.14,1334,2019-05-29 15:10:00,3.087637099999999,1.5489242734999944
1559142900,35400,35450,35261.00003,35439.97,2.443675539999999,0.11,1335,2019-05-29 15:15:00,2.443675539999999,1.6120948924999943
1559143200,35439.97,35450,35439.97,35439.97,5.725369369999999,0.0,1336,2019-05-29 15:20:00,5.725369369999999,1.8178839534999942
1559143500,35450,35500,35439.97,35450,2.7867726699999995,0.03,1337,2019-05-29 15:25:00,2.7867726699999995,1.910178733999994
1559143800,35450,35500,35441,35441,1.6969890800000003,-0.03,1338,2019-05-29 15:30:00,1.6969890800000003,1.9173519759999942
1559144100,35449.99,35450,35440.25,35450,1.7120054000000002,0.03,1339,2019-05-29 15:35:00,1.7120054000000002,1.9494361024999942
1559144400,35450,35500,35439.97,35439.97,5.3406906900000015,-0.03,1340,2019-05-29 15:40:00,5.3406906900000015,2.0933940604999943
1559144700,35439.97,35500,35231,35400,25.24815144999999,-0.11,1341,2019-05-29 15:45:00,25.24815144999999,3.265230360999994
1559145000,35399.99,35447.99999,35200.98,35388.99,1.3572993400000002,-0.03,1342,2019-05-29 15:50:00,1.3572993400000002,3.302307410999994
1559145300,35350,35390,35125,35130.00016,3.668591850000002,-0.73,1343,2019-05-29 15:55:00,3.668591850000002,3.418932810999994
1559145600,35339.89,35339.89,35130,35135.30001,0.9444058600000003,0.02,1344,2019-05-29 16:00:00,0.9444058600000003,3.399969127999994
1559145900,35135.3,35328.86986,35130,35310.07986,1.8133707600000006,0.5,1345,2019-05-29 16:05:00,1.8133707600000006,3.3639683749999945
1559146200,35301.00011,35301.00011,35135,35136.09004,1.66386272,-0.49,1346,2019-05-29 16:10:00,1.66386272,3.3794635014999947
1559146500,35136.09004,35264.98993,35136.09,35136.6,0.46789888999999996,0.0,1347,2019-05-29 16:15:00,0.46789888999999996,3.3513782909999947
1559146800,35258.99,35259,35136,35258.98,2.0528621300000003,0.35,1348,2019-05-29 16:20:00,2.0528621300000003,3.3883423954999943
1559147100,35136.09004,35259,35136.09,35259,0.9351124400000004,0.0,1349,2019-05-29 16:25:00,0.9351124400000004,3.355533028999994
1559147400,35259,35440,35210,35439.90991,1.87310646,0.51,1350,2019-05-29 16:30:00,1.87310646,3.377098123999994
1559147700,35200,35379.98985,35150,35155,1.07706577,-0.8,1351,2019-05-29 16:35:00,1.07706577,3.3492948614999944
1559148000,35151.9999,35438,35151.99,35434.81993,2.2707564799999997,0.8,1352,2019-05-29 16:40:00,2.2707564799999997,3.3993397214999943
1559148300,35399.98999,35399.98999,35161.0999,35180,0.94365709,-0.72,1353,2019-05-29 16:45:00,0.94365709,3.3554640544999947
1559148600,35348.97994,35407.84,35180,35407.84,1.12461319,0.65,1354,2019-05-29 16:50:00,1.12461319,3.2573128589999953
1559148900,35181.00004,35419.96,35181.00003,35398,0.5753070700000001,-0.03,1355,2019-05-29 16:55:00,0.5753070700000001,3.163894435499995
1559149200,35397.99,35400,35201,35202.0399,3.5478971999999995,-0.55,1356,2019-05-29 17:00:00,3.5478971999999995,3.055020826999995
1559149500,35396.98993,35448,35202.03991,35439.47999,2.43509568,0.67,1357,2019-05-29 17:05:00,2.43509568,3.037436977499995
1559149800,35205.00103,35439.36,35205.00103,35250.00003,0.6859125599999999,-0.53,1358,2019-05-29 17:10:00,0.6859125599999999,2.986883151499995
1559150100,35427.83993,35427.84,35250,35300,1.38350609,0.14,1359,2019-05-29 17:15:00,1.38350609,2.970458185999995
1559150400,35300,35300,35250,35299.99,2.08207547,-0.0,1360,2019-05-29 17:20:00,2.08207547,2.8075274249999946
1559150700,35250,35298.98,35100,35250.99992,6.077660000000003,-0.14,1361,2019-05-29 17:25:00,6.077660000000003,1.849002852499995
1559151000,35102,35389,35100.00003,35150.00004,1.77707619,-0.29,1362,2019-05-29 17:30:00,1.77707619,1.8699916949999953
1559151300,35150.00004,35450,35150.00003,35150.11005,4.010341259999999,0.0,1363,2019-05-29 17:35:00,4.010341259999999,1.8870791654999948
1559151600,35150.1101,35449.97,35150.1101,35398.99,1.4032467,0.71,1364,2019-05-29 17:40:00,1.4032467,1.9100212074999945
1559151900,35253.00003,35400,35253.00003,35257,2.7128981500000005,-0.4,1365,2019-05-29 17:45:00,2.7128981500000005,1.9549975769999945
1559152200,35257,35399.96,35253.00003,35390,0.50379142,0.38,1366,2019-05-29 17:50:00,0.50379142,1.8969940119999946
1559152500,35389.96,35389.96,35253,35380.98993,1.3599013300000005,-0.03,1367,2019-05-29 17:55:00,1.3599013300000005,1.9415941339999947
1559152800,35253.00003,35377.98993,35162.00001,35162.0003,2.565079719999998,-0.62,1368,2019-05-29 18:00:00,2.565079719999998,1.9672050134999945
1559153100,35299.99,35300,35162.00029,35169,0.48899188,0.02,1369,2019-05-29 18:05:00,0.48899188,1.9448989854999947
1559153400,35250,35299.93999,35162,35299.91948,2.0179789499999994,0.37,1370,2019-05-29 18:10:00,2.0179789499999994,1.9521426099999946
1559153700,35296.98984,35296.98985,35162,35224.99,0.8568630400000001,-0.21,1371,2019-05-29 18:15:00,0.8568630400000001,1.9411324734999948
1559154000,35224.99,35299.92,35162,35289.99,1.63271747,0.18,1372,2019-05-29 18:20:00,1.63271747,1.9092305229999949
1559154300,35289.98993,35290,35162.00003,35162.00003,1.0040556600000001,-0.36,1373,2019-05-29 18:25:00,1.0040556600000001,1.9122504514999945
1559154600,35286.98993,35287,35162,35286.99,1.8196306800000006,0.36,1374,2019-05-29 18:30:00,1.8196306800000006,1.9470013259999948
1559154900,35286,35286,35163.00003,35180.98993,0.5704605100000002,-0.3,1375,2019-05-29 18:35:00,0.5704605100000002,1.9467589979999946
1559155200,35285.99,35286,35150.09,35286,2.5091785399999997,0.3,1376,2019-05-29 18:40:00,2.5091785399999997,1.8948230649999946
1559155500,35150.1,35299.92,34952,34952.00017,11.476831320000002,-0.95,1377,2019-05-29 18:45:00,11.476831320000002,2.3469098469999947
1559155800,35198.97999,35198.97999,35001,35001.90003,0.3333046899999999,0.14,1378,2019-05-29 18:50:00,0.3333046899999999,2.329279453499995
1559156100,35184.98993,35200,35001.90003,35004.20004,1.8548970099999997,0.01,1379,2019-05-29 18:55:00,1.8548970099999997,2.352848999499995
1559156400,35199.98993,35200,35004.20004,35197,0.9035898400000002,0.55,1380,2019-05-29 19:00:00,0.9035898400000002,2.293924717999995
1559156700,35199.99,35200,35197,35199.99,0.8519776800000001,0.01,1381,2019-05-29 19:05:00,0.8519776800000001,2.032640601999995
1559157000,35199.99,35210,35011,35209.99,2.10438236,0.03,1382,2019-05-29 19:10:00,2.10438236,2.049005910499995
1559157300,35100.00003,35210,35022,35210,0.6624260200000002,0.0,1383,2019-05-29 19:15:00,0.6624260200000002,1.8816101484999952
1559157600,35210,35387.5,35023.01005,35387.5,7.882754890000001,0.5,1384,2019-05-29 19:20:00,7.882754890000001,2.2055855579999952
1559157900,35387.42,35387.42,35062.90009,35380.04,1.7304902399999997,-0.02,1385,2019-05-29 19:25:00,1.7304902399999997,2.1564651624999955
1559158200,35371.01,35380.04,35083.74091,35095.33005,1.46942221,-0.8,1386,2019-05-29 19:30:00,1.46942221,2.204746701999995
1559158500,35299.98993,35383.85,35097.00003,35279.92,2.08555162,0.53,1387,2019-05-29 19:35:00,2.08555162,2.241029216499995
1559158800,35279.94,35279.94,35102.00094,35102.01016,1.2913150400000004,-0.5,1388,2019-05-29 19:40:00,1.2913150400000004,2.177340982499995
1559159100,35279.91993,35279.92,35000,35010.92005,6.49812805,-0.26,1389,2019-05-29 19:45:00,6.49812805,2.477797790999995
1559159400,35268.80999,35270,35020.99005,35269.92,3.60682871,0.74,1390,2019-05-29 19:50:00,3.60682871,2.5572402789999953
1559159700,35269.91999,35369.93,35056.06004,35249.99,3.15629112,-0.06,1391,2019-05-29 19:55:00,3.15629112,2.672211682999995
1559160000,35249.99,35359.99,35063.13998,35357,1.3451069100000002,0.3,1392,2019-05-29 20:00:00,1.3451069100000002,2.657831154999995
1559160300,35354.99,35400,35085.12008,35399.99999,4.8299752499999995,0.12,1393,2019-05-29 20:05:00,4.8299752499999995,2.849127134499995
1559160600,35150.2003,35400,35150.2003,35300,0.9625070099999999,-0.28,1394,2019-05-29 20:10:00,0.9625070099999999,2.806270950999995
1559160900,35299.99993,35300,35121.08002,35122.66101,1.8118998599999996,-0.5,1395,2019-05-29 20:15:00,1.8118998599999996,2.8683429184999945
1559161200,35122.72111,35299.99988,35122.72111,35299.85,1.42553511,0.5,1396,2019-05-29 20:20:00,1.42553511,2.8141607469999945
1559161500,35125.00003,35299.84993,35125.00003,35200,1.0536417400000002,-0.28,1397,2019-05-29 20:25:00,1.0536417400000002,2.2930012679999945
1559161800,35200,35200,35130.02003,35150,1.13858972,-0.14,1398,2019-05-29 20:30:00,1.13858972,2.3332655194999945
1559162100,35199.99,35200,35150,35198.99,0.9241001200000001,0.14,1399,2019-05-29 20:35:00,0.9241001200000001,2.2867256749999942
1559162400,35150,35380.03,35130.33,35130.33,3.7787963299999996,-0.2,1400,2019-05-29 20:40:00,3.7787963299999996,2.430485999499994
1559162700,35380.02967,35380.02967,35125,35130,1.5567294699999998,-0.0,1401,2019-05-29 20:45:00,1.5567294699999998,2.465723588999994
1559163000,35339.72991,35339.72991,35091.00009,35100.03006,1.1467282099999998,-0.09,1402,2019-05-29 20:50:00,1.1467282099999998,2.417840881499994
1559163300,35338.48951,35350,35100.05001,35338.45993,2.996745369999999,0.68,1403,2019-05-29 20:55:00,2.996745369999999,2.534556848999994
1559163600,35118.00004,35338.41969,35118.00003,35319.99,1.42918937,-0.05,1404,2019-05-29 21:00:00,1.42918937,2.211878572999994
1559163900,35319.99,35319.99,35118,35269.99,0.7649163400000001,-0.14,1405,2019-05-29 21:05:00,0.7649163400000001,2.163599877999994
1559164200,35269.99,35269.99,35120.00006,35268.97991,0.30476184999999995,-0.0,1406,2019-05-29 21:10:00,0.30476184999999995,2.105366859999994
1559164500,35268.97991,35320,35120,35151.11,0.70921136,-0.33,1407,2019-05-29 21:15:00,0.70921136,2.036549846999994
1559164800,35151.1,35269.96,35120,35150.00003,0.60618155,-0.0,1408,2019-05-29 21:20:00,0.60618155,2.002293172499994
1559165100,35269.84993,35269.84993,35120.98993,35268.95985,2.1359409099999995,0.34,1409,2019-05-29 21:25:00,2.1359409099999995,1.7841838154999945
1559165400,35268.95984,35268.95984,35120.98998,35120.98998,0.34685091999999995,-0.42,1410,2019-05-29 21:30:00,0.34685091999999995,1.6211849259999944
1559165700,35267.91984,35270,35120.98998,35270,2.5873726499999985,0.42,1411,2019-05-29 21:35:00,2.5873726499999985,1.5927390024999943
1559166000,35269.98993,35269.99,35120.99995,35269.97,0.6414216699999999,-0.0,1412,2019-05-29 21:40:00,0.6414216699999999,1.5575547404999945
1559166300,35269.96,35269.96,35120.99995,35268.98993,0.6076137899999999,-0.0,1413,2019-05-29 21:45:00,0.6076137899999999,1.3464366674999944
1559166600,35268.98993,35269,35121.00003,35180,0.6051642199999999,-0.25,1414,2019-05-29 21:50:00,0.6051642199999999,1.3285695279999943
1559166900,35180,35249.99,35121,35208.15,0.5717985500000001,0.08,1415,2019-05-29 21:55:00,0.5717985500000001,1.2665644624999943
1559167200,35151,35208.15,35121,35208.14,0.20710943999999995,-0.0,1416,2019-05-29 22:00:00,0.20710943999999995,1.2056431789999944
1559167500,35122,35208.14,35120.99,35122,0.5911386900000001,-0.24,1417,2019-05-29 22:05:00,0.5911386900000001,1.1825180264999946
1559167800,35208.13,35208.15,35101.12,35208.14,0.9181053400000001,0.25,1418,2019-05-29 22:10:00,0.9181053400000001,1.1714938074999945
1559168100,35208.14,35208.15,35101.12,35208.14,0.49131433999999996,0.0,1419,2019-05-29 22:15:00,0.49131433999999996,1.1498545184999946
1559168400,35208.14,35208.14,35101.12,35150,0.31422484,-0.17,1420,2019-05-29 22:20:00,0.31422484,0.9766259439999947
1559168700,35150,35208,35110,35110,1.55288085,-0.11,1421,2019-05-29 22:25:00,1.55288085,0.9764335129999948
1559169000,35207.99,35208,35090,35090.00003,1.9447044299999996,-0.06,1422,2019-05-29 22:30:00,1.9447044299999996,1.0163323239999946
1559169300,35206.95993,35270,35090.00003,35091.00003,1.32953519,0.0,1423,2019-05-29 22:35:00,1.32953519,0.9329718149999948
1559169600,35091.00003,35259.95989,35091.00003,35100.00003,0.21382864,0.03,1424,2019-05-29 22:40:00,0.21382864,0.8722037784999948
1559169900,35257.98993,35257.98993,35090,35090,0.47465364,-0.03,1425,2019-05-29 22:45:00,0.47465364,0.8576906434999948
1559170200,35199.99,35200,35090.00003,35090.00003,0.23466961999999997,0.0,1426,2019-05-29 22:50:00,0.23466961999999997,0.8541860319999948
1559170500,35090.00003,35200,35090.00003,35199.99993,0.53720545,0.31,1427,2019-05-29 22:55:00,0.53720545,0.8455857364999947
1559170800,35199.99993,35199.99993,35090,35187.99,1.0786989900000004,-0.03,1428,2019-05-29 23:00:00,1.0786989900000004,0.8692116084999947
1559171100,35187.98,35188,35090,35188,0.36451105,0.0,1429,2019-05-29 23:05:00,0.36451105,0.7806401154999948
1559171400,35187.99,35187.99,35090,35090,0.82155477,-0.28,1430,2019-05-29 23:10:00,0.82155477,0.8043753079999947
1559171700,35150,35150,35090,35150,0.28786774,0.17,1431,2019-05-29 23:15:00,0.28786774,0.6894000624999947
1559172000,35149.99,35149.99,35090,35147.99,0.36989578000000006,-0.01,1432,2019-05-29 23:20:00,0.36989578000000006,0.6758237679999948
1559172300,35090,35145.06,35090,35139.97,1.18991384,-0.02,1433,2019-05-29 23:25:00,1.18991384,0.7049387704999946
1559172600,35134.99,35139.97,35020.99,35020.99,0.9898902999999999,-0.34,1434,2019-05-29 23:30:00,0.9898902999999999,0.7241750744999946
1559172900,35079.99,35090,35022,35090,0.5696655399999998,0.2,1435,2019-05-29 23:35:00,0.5696655399999998,0.7240684239999946
1559173200,35023.5,35090,35020.99,35089.98,0.7372301399999999,-0.0,1436,2019-05-29 23:40:00,0.7372301399999999,0.7505744589999945
1559173500,35089.98,35089.98,35011,35030,0.8574049399999999,-0.17,1437,2019-05-29 23:45:00,0.8574049399999999,0.7638877714999946
1559173800,35030,35030,34980,34980,2.8181440900000005,-0.14,1438,2019-05-29 23:50:00,2.8181440900000005,0.8588897089999946
1559174100,34980,35000,34980,34980,1.28085599,0.0,1439,2019-05-29 23:55:00,1.28085599,0.8983667914999947
1559174400,34980,35010,34950,35010,1.74758239,0.09,1440,2019-05-30 00:00:00,1.74758239,0.9700346689999947
1559174700,34950,35010,34920,34920,3.382953,-0.26,1441,2019-05-30 00:05:00,3.382953,1.0615382764999945
1559175000,34920,34999.99999,34903,34903,0.6722889599999999,-0.05,1442,2019-05-30 00:10:00,0.6722889599999999,0.9979175029999947
1559175300,34903,34994.99999,34900.00001,34900.00001,0.8386288799999999,-0.01,1443,2019-05-30 00:15:00,0.8386288799999999,0.9733721874999948
1559175600,34901,34950,34900,34900,1.5958556899999996,-0.0,1444,2019-05-30 00:20:00,1.5958556899999996,1.0424735399999947
1559175900,34900,34930,34900,34901.18999,0.4779655,0.0,1445,2019-05-30 00:25:00,0.4779655,1.0426391329999949
1559176200,34901.18999,34929.979,34900,34928,0.9364786699999997,0.08,1446,2019-05-30 00:30:00,0.9364786699999997,1.0777295854999949
1559176500,34928,34930,34900,34930,1.8034415399999997,0.01,1447,2019-05-30 00:35:00,1.8034415399999997,1.141041389999995
1559176800,34930,35145.06,34900,34945,2.5826522099999996,0.04,1448,2019-05-30 00:40:00,2.5826522099999996,1.216239050999995
1559177100,34945,34945,34915,34915,0.44904827999999997,-0.09,1449,2019-05-30 00:45:00,0.44904827999999997,1.220465912499995
1559177400,34915.00003,35000,34900,34925.00002,0.85636047,0.03,1450,2019-05-30 00:50:00,0.85636047,1.222206197499995
1559177700,34925.00002,35100,34925.00002,34960.00003,1.0435053600000002,0.1,1451,2019-05-30 00:55:00,1.0435053600000002,1.259988078499995
1559178000,35001.09,35150,35001.09,35150,1.01897476,0.54,1452,2019-05-30 01:00:00,1.01897476,1.292442027499995
1559178300,35150,35150,35002.96754,35150,1.1354260999999999,0.0,1453,2019-05-30 01:05:00,1.1354260999999999,1.289717640499995
1559178600,35005.10005,35149.99992,35005.10005,35007.10008,0.28451905000000005,-0.41,1454,2019-05-30 01:10:00,0.28451905000000005,1.254449077999995
1559178900,35149.99992,35149.99992,35009.50003,35050,0.24076331999999998,0.12,1455,2019-05-30 01:15:00,0.24076331999999998,1.2380039669999952
1559179200,35050,35149.99,35050,35149.99,0.7443020000000001,0.29,1456,2019-05-30 01:20:00,0.7443020000000001,1.238357559999995
1559179500,35149.95,35150,35050,35100,0.54694899,-0.14,1457,2019-05-30 01:25:00,0.54694899,1.2228347624999951
1559179800,35148,35150,35050,35150,0.41789217999999995,0.14,1458,2019-05-30 01:30:00,0.41789217999999995,1.1028221669999951
1559180100,35150,35150,35021,35149.99993,0.5140891999999999,-0.0,1459,2019-05-30 01:35:00,0.5140891999999999,1.0644838274999953
1559180400,35149.99993,35149.99993,35021.00003,35026.50003,0.4143326500000001,-0.35,1460,2019-05-30 01:40:00,0.4143326500000001,0.997821340499995
1559180700,35146.98993,35146.98993,34930,34930,1.8094988000000003,-0.28,1461,2019-05-30 01:45:00,1.8094988000000003,0.919148630499995
1559181000,34928.5,35100,34901,34999.85,2.993469340000002,0.2,1462,2019-05-30 01:50:00,2.993469340000002,1.035207649499995
1559181300,34999.85,34999.9,34950,34950,0.26022557999999996,-0.14,1463,2019-05-30 01:55:00,0.26022557999999996,1.006287484499995
1559181600,34950,34998.49,34950,34998.49,0.3714957,0.14,1464,2019-05-30 02:00:00,0.3714957,0.945069484999995
1559181900,34950,34998,34901,34901,1.61548857,-0.28,1465,2019-05-30 02:05:00,1.61548857,1.001945638499995
1559182200,34997.96,34997.96,34800,34800.00003,5.058531919999998,-0.29,1466,2019-05-30 02:10:00,5.058531919999998,1.208048300999995
1559182500,34997.89989,34997.89989,34800,34900,1.08470531,0.29,1467,2019-05-30 02:15:00,1.08470531,1.1721114894999949
1559182800,34900,34900,34800,34900,0.67203831,0.0,1468,2019-05-30 02:20:00,0.67203831,1.076580794499995
1559183100,34900,34997.92,34800,34997.91999,1.1843835299999996,0.28,1469,2019-05-30 02:25:00,1.1843835299999996,1.113347556999995
1559183400,34900,34900,34600,34749.99993,5.788013939999999,-0.71,1470,2019-05-30 02:30:00,5.788013939999999,1.359930230499995
1559183700,34709.99993,34749.99992,34501,34505.02032,1.4544308899999994,-0.7,1471,2019-05-30 02:35:00,1.4544308899999994,1.3804765069999951
1559184000,34505.02032,34699.9,34505.02032,34699.89,0.5120440299999999,0.56,1472,2019-05-30 02:40:00,0.5120440299999999,1.355129970499995
1559184300,34699.88,34699.89,34551,34600,0.7136745,-0.29,1473,2019-05-30 02:45:00,0.7136745,1.334042390499995
1559184600,34600,34600,34580,34600,0.21534766000000005,0.0,1474,2019-05-30 02:50:00,0.21534766000000005,1.330583820999995
1559184900,34600,34600,34583.32,34599,1.1703301599999998,-0.0,1475,2019-05-30 02:55:00,1.1703301599999998,1.3770621629999948
1559185200,34599,34599,34570.01,34598,0.46853814000000005,-0.0,1476,2019-05-30 03:00:00,0.46853814000000005,1.363273969999995
1559185500,34570.01,34598,34570.01,34598,0.46559179,0.0,1477,2019-05-30 03:05:00,0.46559179,1.3592061099999948
1559185800,34571.03033,34698,34571.03033,34600.01,1.10911428,0.01,1478,2019-05-30 03:10:00,1.10911428,1.393767214999995
1559186100,34600.01,34699.9,34600.01,34603.01,0.12677104000000003,0.01,1479,2019-05-30 03:15:00,0.12677104000000003,1.374401306999995
1559186400,34603.99,34944.82009,34603.99,34660.01009,1.5058512600000002,0.16,1480,2019-05-30 03:20:00,1.5058512600000002,1.428977237499995
1559186700,34944.17771,34944.29,34680.35833,34692.00001,0.21189092000000004,0.09,1481,2019-05-30 03:25:00,0.21189092000000004,1.349096843499995
1559187000,34705.8403,34943.99992,34705.8403,34705.96048,0.03832247,0.04,1482,2019-05-30 03:30:00,0.03832247,1.201339499999995
1559187300,34800.00001,34997.95,34800,34987.4,0.35241876,0.81,1483,2019-05-30 03:35:00,0.35241876,1.2059491589999949
1559187600,34997.95,35099,34997.95,35099,0.23313342,0.32,1484,2019-05-30 03:40:00,0.23313342,1.199031044999995
1559187900,34999.99,35100,34900,34900,0.34409794,-0.57,1485,2019-05-30 03:45:00,0.34409794,1.135461513499995
1559188200,35100,35100,34999.9999,34999.9999,0.11077813,0.29,1486,2019-05-30 03:50:00,0.11077813,0.888073823999995
1559188500,35000,35100,35000,35050,0.061073449999999994,0.14,1487,2019-05-30 03:55:00,0.061073449999999994,0.8368922309999949
1559188800,35099,35155.5,35000.99,35000.99,2.5493620499999996,-0.14,1488,2019-05-30 04:00:00,2.5493620499999996,0.9307584179999948
1559189100,35155.5,35188.99993,35001.00003,35006.99,0.3743176,0.02,1489,2019-05-30 04:05:00,0.3743176,0.890255121499995
1559189400,35188.8,35189,35012.1,35012.10004,0.038329489999999994,0.01,1490,2019-05-30 04:10:00,0.038329489999999994,0.6027708989999949
1559189700,35188.97994,35189,35005,35189,0.3463895100000001,0.51,1491,2019-05-30 04:15:00,0.3463895100000001,0.5473688299999949
1559190000,35008.15033,35190,35008.15033,35050.99995,0.04386408,-0.39,1492,2019-05-30 04:20:00,0.04386408,0.523959832499995
1559190300,35050.99995,35050.99995,35050.9999,35050.9999,0.04522999999999999,-0.0,1493,2019-05-30 04:25:00,0.04522999999999999,0.490537607499995
1559190600,35189.99992,35190,35050.9999,35050.9999,0.10132311999999999,0.0,1494,2019-05-30 04:30:00,0.10132311999999999,0.48483638049999495
1559190900,35189.99992,35197.9,35050.99993,35197.9,0.18466075,0.42,1495,2019-05-30 04:35:00,0.18466075,0.435552909999995
1559191200,35051,35150,35050.9999,35050.9999,0.06958835,-0.42,1496,2019-05-30 04:40:00,0.06958835,0.41560542049999505
1559191500,35051.99,35196.99,35051.99,35051.99995,0.02969866,0.0,1497,2019-05-30 04:45:00,0.02969866,0.393810763999995
1559191800,35051.99995,35196.99,35051.99991,35196.99,0.08302434,0.41,1498,2019-05-30 04:50:00,0.08302434,0.342506266999995
1559192100,35051.99991,35196.99,35051.99,35051.99,0.07221893,-0.41,1499,2019-05-30 04:55:00,0.07221893,0.33977866149999497
1559192400,35051.99,35052.01,35050.9999,35050.9999,0.6287066399999999,-0.0,1500,2019-05-30 05:00:00,0.6287066399999999,0.295921430499995
1559192700,35050.9999,35099.99993,35000.03,35001.04,0.29466158,-0.14,1501,2019-05-30 05:05:00,0.29466158,0.3000599634999949
1559193000,35099.99993,35196.97999,35000.2904,35000.2904,0.26134796000000005,-0.0,1502,2019-05-30 05:10:00,0.26134796000000005,0.31121123799999495
1559193300,35196.95983,35196.95983,35000.3701,35000.3701,0.09786020000000001,0.0,1503,2019-05-30 05:15:00,0.09786020000000001,0.29848330999999495
1559193600,35000.891,35193.08,35000.891,35001.05,0.05797601000000001,0.0,1504,2019-05-30 05:20:00,0.05797601000000001,0.28972543949999496
1559193900,35001.2,35001.2,35001.2,35001.2,0.00684,0.0,1505,2019-05-30 05:25:00,0.00684,0.272862542499995
1559194200,35193.00953,35193.00953,35193.00953,35193.00953,0.00326769,0.55,1506,2019-05-30 05:30:00,0.00326769,0.267487020499995
1559194500,35001.70052,35001.70052,35001.4,35001.4,0.05556,-0.54,1507,2019-05-30 05:35:00,0.05556,0.267211347999995
1559194800,35192.99,35192.99,35192.99,35192.99,0.00582502,0.55,1508,2019-05-30 05:40:00,0.00582502,0.140034496499995
1559195100,35001.4,35195,35001.2,35195,0.12742665,0.01,1509,2019-05-30 05:45:00,0.12742665,0.127689948999995
1559195400,35194.99,35195,35002,35005.00003,0.14430496999999998,-0.54,1510,2019-05-30 05:50:00,0.14430496999999998,0.13298872299999498
1559195700,35194.99993,35194.99993,35001.2,35001.2,0.6009,-0.01,1511,2019-05-30 05:55:00,0.6009,0.14571424749999495
1559196000,35179.98983,35179.98983,35001.2,35001.2,0.03763043,0.0,1512,2019-05-30 06:00:00,0.03763043,0.14540256499999496
1559196300,35179.93934,35180,35179.9293,35180,0.08273939,0.51,1513,2019-05-30 06:05:00,0.08273939,0.14727803449999494
1559196600,35175,35175,35175,35175,0.14756321,-0.01,1514,2019-05-30 06:10:00,0.14756321,0.14959003899999496
1559196900,35175,35175,35175,35175,0.06003021,0.0,1515,2019-05-30 06:15:00,0.06003021,0.14335851199999494
1559197200,35175,35175,35005.40003,35005.40003,0.02321024,-0.48,1516,2019-05-30 06:20:00,0.02321024,0.14103960649999495
1559197500,35174.99993,35175,35005.40003,35005.40003,0.06916207,0.0,1517,2019-05-30 06:25:00,0.06916207,0.14301277699999493
1559197800,35174.98993,35174.99,35174.98993,35174.99,0.03036825,0.48,1518,2019-05-30 06:30:00,0.03036825,0.14037997249999493
1559198100,35174.99,35174.99,35005.39999,35005.39999,0.049627,-0.48,1519,2019-05-30 06:35:00,0.049627,0.13925037599999493
1559198400,35005.39999,35005.39999,35001.2,35001.20001,0.038299999999999994,-0.01,1520,2019-05-30 06:40:00,0.038299999999999994,0.10973004399999493
1559198700,35001.2,35001.2,35001.2,35001.2,0.037878,-0.0,1521,2019-05-30 06:45:00,0.037878,0.09689086499999493
1559199000,35174.9,35174.9,35010,35011,0.01132146,0.03,1522,2019-05-30 06:50:00,0.01132146,0.08438953999999492
1559199300,35011,35011,35001.2,35001.2,0.41915661,-0.03,1523,2019-05-30 06:55:00,0.41915661,0.10045436049999493
1559199600,35011,35196.97,35011,35196.97,0.59815616,0.56,1524,2019-05-30 07:00:00,0.59815616,0.12746336799999494
1559199900,35196.9,35197.9,35196.9,35197.9,0.0170466,0.0,1525,2019-05-30 07:05:00,0.0170466,0.12797369799999495
1559200200,35005.00002,35005.00002,35001.20004,35001.20004,0.00634028,-0.56,1526,2019-05-30 07:10:00,0.00634028,0.12812732749999495
1559200500,35001.20006,35001.20006,35001.2,35001.2,0.03594082,-0.0,1527,2019-05-30 07:15:00,0.03594082,0.12714636849999494
1559200800,35001.2,35001.2,35001.2,35001.2,0.0033,0.0,1528,2019-05-30 07:20:00,0.0033,0.12702011749999492
1559201100,35009,35009,35001.2,35001.2,0.034120000000000004,0.0,1529,2019-05-30 07:25:00,0.034120000000000004,0.12235478499999494
1559201400,35098.99993,35197.9,35001.2,35001.2,0.16486164,0.0,1530,2019-05-30 07:30:00,0.16486164,0.12338261849999495
1559201700,35001.21,35197.9,35001.21,35001.21,0.010424989999999999,0.0,1531,2019-05-30 07:35:00,0.010424989999999999,0.09385886799999496
1559202000,35001.21,35003,35001.2,35003,0.13425533000000003,0.01,1532,2019-05-30 07:40:00,0.13425533000000003,0.09869011299999494
1559202300,35197.9,35198.99992,35003.00003,35198.99992,0.03763906,0.56,1533,2019-05-30 07:45:00,0.03763906,0.09643509649999496
1559202600,35003.0001,35003.0001,35003.0001,35003.0001,0.009,-0.56,1534,2019-05-30 07:50:00,0.009,0.08950693599999496
1559202900,35003.00003,35003.00003,35003,35003,0.010610000000000001,-0.0,1535,2019-05-30 07:55:00,0.010610000000000001,0.08703592549999495
1559203200,35003,35003,35003,35003,0.11261063,0.0,1536,2019-05-30 08:00:00,0.11261063,0.09150594499999495
